source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anders Samuelsen,Peter Skaarup,Liberal Alliance,Danmarksdemokraterne,68,2,1.0,0.5,immigration
Anders Samuelsen,Pia Olsen Dyhr,Liberal Alliance,Socialistisk Folkeparti,68,5,2.0,0.4,immigration
Anders Samuelsen,Preben Bang Henriksen,Liberal Alliance,Venstre,68,17,13.0,0.7647058823529411,immigration
Anders Samuelsen,Rasmus Helveg Petersen,Liberal Alliance,Radikale Venstre,68,23,17.0,0.7391304347826086,immigration
Anders Samuelsen,René Christensen,Liberal Alliance,Dansk Folkeparti,68,18,12.0,0.6666666666666666,immigration
Anders Samuelsen,Rosa Lund,Liberal Alliance,Enhedslisten,68,10,3.0,0.3,immigration
Anders Samuelsen,Simon Emil Ammitzbøll-Bille,Liberal Alliance,Uden for folketingsgrupperne,68,12,12.0,1.0,immigration
Anders Samuelsen,Sofie Carsten Nielsen,Liberal Alliance,Radikale Venstre,68,16,10.0,0.625,immigration
Anders Samuelsen,Sophie Løhde,Liberal Alliance,Venstre,68,7,6.0,0.8571428571428571,immigration
Anders Samuelsen,Steen Gade,Liberal Alliance,Socialistisk Folkeparti,68,25,15.0,0.6,immigration
Anders Samuelsen,Stine Brix,Liberal Alliance,Enhedslisten,68,20,4.0,0.2,immigration
Anders Samuelsen,Søren Espersen,Liberal Alliance,Danmarksdemokraterne,68,7,4.0,0.5714285714285714,immigration
Anders Samuelsen,Søren Pind,Liberal Alliance,Venstre,68,11,10.0,0.9090909090909091,immigration
Anders Samuelsen,Thomas Danielsen,Liberal Alliance,Venstre,68,15,11.0,0.7333333333333333,immigration
Anders Samuelsen,Tom Behnke,Liberal Alliance,Det Konservative Folkeparti,68,23,22.0,0.9565217391304348,immigration
Anders Samuelsen,Torsten Schack Pedersen,Liberal Alliance,Venstre,68,18,16.0,0.8888888888888888,immigration
Anders Samuelsen,Trine Bramsen,Liberal Alliance,Socialdemokratiet,68,19,9.0,0.47368421052631576,immigration
Anders Samuelsen,Trine Pertou Mach,Liberal Alliance,Enhedslisten,68,9,6.0,0.6666666666666666,immigration
Anders Samuelsen,Troels Ravn,Liberal Alliance,Socialdemokratiet,68,21,13.0,0.6190476190476191,immigration
Anders Samuelsen,Villum Christensen,Liberal Alliance,Liberal Alliance,68,9,9.0,1.0,immigration
Anders Samuelsen,Özlem Sara Cekic,Liberal Alliance,Socialistisk Folkeparti,68,28,17.0,0.6071428571428571,immigration
Andreas Steenberg,Anne Sina,Radikale Venstre,Socialdemokratiet,68,16,16.0,1.0,immigration
Andreas Steenberg,Annette Vilhelmsen,Radikale Venstre,Socialistisk Folkeparti,68,30,29.0,0.9666666666666667,immigration
Andreas Steenberg,Anni Matthiesen,Radikale Venstre,Venstre,68,33,26.0,0.7878787878787878,immigration
Andreas Steenberg,Astrid Krag,Radikale Venstre,Socialdemokratiet,68,26,26.0,1.0,immigration
Andreas Steenberg,Benny Engelbrecht,Radikale Venstre,Socialdemokratiet,68,40,40.0,1.0,immigration
Andreas Steenberg,Bertel Haarder,Radikale Venstre,Venstre,68,27,20.0,0.7407407407407407,immigration
Andreas Steenberg,Bjarne Corydon,Radikale Venstre,Socialdemokratiet,68,3,3.0,1.0,immigration
Andreas Steenberg,Brian Mikkelsen,Radikale Venstre,Det Konservative Folkeparti,68,27,22.0,0.8148148148148148,immigration
Andreas Steenberg,Carsten Hansen,Radikale Venstre,Socialdemokratiet,68,23,23.0,1.0,immigration
Andreas Steenberg,Charlotte Dyremose,Radikale Venstre,Det Konservative Folkeparti,68,10,9.0,0.9,immigration
Andreas Steenberg,Christian Friis Bach,Radikale Venstre,Venstre,68,11,11.0,1.0,immigration
Andreas Steenberg,Christian Juhl,Radikale Venstre,Enhedslisten,68,31,20.0,0.6451612903225806,immigration
Andreas Steenberg,Christian Langballe (udpeget af DF),Radikale Venstre,Dansk Folkeparti,68,36,18.0,0.5,immigration
Andreas Steenberg,Christine Antorini,Radikale Venstre,Socialdemokratiet,68,14,14.0,1.0,immigration
Andreas Steenberg,Dennis Flydtkjær,Radikale Venstre,Danmarksdemokraterne,68,33,18.0,0.5454545454545454,immigration
Andreas Steenberg,Eigil Andersen,Radikale Venstre,Socialistisk Folkeparti,68,36,34.0,0.9444444444444444,immigration
Andreas Steenberg,Ellen Trane Nørby,Radikale Venstre,Venstre,68,21,17.0,0.8095238095238095,immigration
Andreas Steenberg,Erling Bonnesen,Radikale Venstre,Venstre,68,36,30.0,0.8333333333333334,immigration
Andreas Steenberg,Finn Sørensen,Radikale Venstre,Enhedslisten,68,36,24.0,0.6666666666666666,immigration
Andreas Steenberg,Flemming Damgaard Larsen,Radikale Venstre,Venstre,68,44,34.0,0.7727272727272727,immigration
Andreas Steenberg,Frank Aaen,Radikale Venstre,Enhedslisten,68,26,15.0,0.5769230769230769,immigration
Andreas Steenberg,Hans Andersen,Radikale Venstre,Venstre,68,36,27.0,0.75,immigration
Andreas Steenberg,Hans Christian Schmidt,Radikale Venstre,Venstre,68,19,16.0,0.8421052631578947,immigration
Andreas Steenberg,Hans Kristian Skibby,Radikale Venstre,Danmarksdemokraterne,68,41,22.0,0.5365853658536586,immigration
Andreas Steenberg,Henning Hyllested,Radikale Venstre,Enhedslisten,68,32,22.0,0.6875,immigration
Andreas Steenberg,Henrik Sass Larsen,Radikale Venstre,Socialdemokratiet,68,21,21.0,1.0,immigration
Andreas Steenberg,Holger K. Nielsen,Radikale Venstre,Socialistisk Folkeparti,68,30,29.0,0.9666666666666667,immigration
Andreas Steenberg,Ida Auken,Radikale Venstre,Socialdemokratiet,68,25,25.0,1.0,immigration
Andreas Steenberg,Jacob Jensen,Radikale Venstre,Venstre,68,6,5.0,0.8333333333333334,immigration
Andreas Steenberg,Jakob Engel-Schmidt,Radikale Venstre,Moderaterne,68,20,17.0,0.85,immigration
Andreas Steenberg,Jan E. Jørgensen,Radikale Venstre,Venstre,68,40,32.0,0.8,immigration
Andreas Steenberg,Jan Johansen,Radikale Venstre,Socialdemokratiet,68,34,34.0,1.0,immigration
Andreas Steenberg,Jens Henrik Thulesen Dahl,Radikale Venstre,Danmarksdemokraterne,68,36,21.0,0.5833333333333334,immigration
Andreas Steenberg,Jeppe Mikkelsen,Radikale Venstre,Radikale Venstre,68,33,33.0,1.0,immigration
Andreas Steenberg,Jesper Petersen,Radikale Venstre,Socialdemokratiet,68,34,34.0,1.0,immigration
Andreas Steenberg,Joachim B. Olsen,Radikale Venstre,Liberal Alliance,68,28,15.0,0.5357142857142857,immigration
Andreas Steenberg,Johanne Schmidt-Nielsen,Radikale Venstre,Enhedslisten,68,28,18.0,0.6428571428571429,immigration
Andreas Steenberg,John Dyrby Paulsen,Radikale Venstre,Socialdemokratiet,68,29,29.0,1.0,immigration
Andreas Steenberg,Karen Ellemann,Radikale Venstre,Venstre,68,33,26.0,0.7878787878787878,immigration
Andreas Steenberg,Karen Hækkerup (udpeget af S),Radikale Venstre,Socialdemokratiet,68,17,17.0,1.0,immigration
Andreas Steenberg,Karin Nødgaard,Radikale Venstre,Dansk Folkeparti,68,37,20.0,0.5405405405405406,immigration
Andreas Steenberg,Karina Adsbøl,Radikale Venstre,Danmarksdemokraterne,68,27,16.0,0.5925925925925926,immigration
Andreas Steenberg,Karina Lorentzen Dehnhardt,Radikale Venstre,Socialistisk Folkeparti,68,23,22.0,0.9565217391304348,immigration
Andreas Steenberg,Karsten Lauritzen,Radikale Venstre,Venstre,68,33,24.0,0.7272727272727273,immigration
Andreas Steenberg,Kim Andersen (udpeget af V),Radikale Venstre,Venstre,68,34,27.0,0.7941176470588235,immigration
Andreas Steenberg,Kim Christiansen,Radikale Venstre,Dansk Folkeparti,68,33,16.0,0.48484848484848486,immigration
Andreas Steenberg,Kristian Thulesen Dahl,Radikale Venstre,Uden for folketingsgrupperne,68,6,4.0,0.6666666666666666,immigration
Andreas Steenberg,Lars Barfoed,Radikale Venstre,Det Konservative Folkeparti,68,19,14.0,0.7368421052631579,immigration
Andreas Steenberg,Lars Dohn,Radikale Venstre,Enhedslisten,68,30,20.0,0.6666666666666666,immigration
Andreas Steenberg,Lene Espersen,Radikale Venstre,Det Konservative Folkeparti,68,16,12.0,0.75,immigration
