party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Not able to assign,Tjóðveldi,65,36,30.0,0.8333333333333334,finans_budget
Not able to assign,Uden for folketingsgrupperne,65,3019,1060.0,0.3511096389532958,finans_budget
Not able to assign,Venstre,65,25178,7374.0,0.2928747319088093,finans_budget
Ny Alliance,Radikale Venstre,65,454,207.0,0.45594713656387664,finans_budget
Ny Alliance,Sambandsflokkurin,65,2,2.0,1.0,finans_budget
Ny Alliance,Socialdemokratiet,65,3591,1339.0,0.37287663603453075,finans_budget
Ny Alliance,Socialistisk Folkeparti,65,587,177.0,0.30153321976149916,finans_budget
Ny Alliance,Uden for folketingsgrupperne,65,408,353.0,0.8651960784313726,finans_budget
Ny Alliance,Venstre,65,3582,3581.0,0.9997208263539922,finans_budget
Radikale Venstre,Radikale Venstre,65,1217,1211.0,0.9950698438783895,finans_budget
Radikale Venstre,Sambandsflokkurin,65,11,7.0,0.6363636363636364,finans_budget
Radikale Venstre,Socialdemokratiet,65,25781,16755.0,0.6498972111244715,finans_budget
Radikale Venstre,Socialistisk Folkeparti,65,4132,2777.0,0.6720716360116167,finans_budget
Radikale Venstre,Tjóðveldi,65,36,36.0,1.0,finans_budget
Radikale Venstre,Uden for folketingsgrupperne,65,3065,1644.0,0.5363784665579119,finans_budget
Radikale Venstre,Venstre,65,25494,10474.0,0.4108417666902016,finans_budget
Sambandsflokkurin,Socialdemokratiet,65,97,62.0,0.6391752577319587,finans_budget
Sambandsflokkurin,Socialistisk Folkeparti,65,19,6.0,0.3157894736842105,finans_budget
Sambandsflokkurin,Uden for folketingsgrupperne,65,14,14.0,1.0,finans_budget
Sambandsflokkurin,Venstre,65,84,84.0,1.0,finans_budget
Socialdemokratiet,Socialdemokratiet,65,99728,96314.0,0.9657668859297288,finans_budget
Socialdemokratiet,Socialistisk Folkeparti,65,32922,24976.0,0.7586416378105826,finans_budget
Socialdemokratiet,Tjóðveldi,65,287,228.0,0.794425087108014,finans_budget
Socialdemokratiet,Uden for folketingsgrupperne,65,24544,8826.0,0.35959908735332463,finans_budget
Socialdemokratiet,Venstre,65,203347,61146.0,0.30069782194967226,finans_budget
Socialistisk Folkeparti,Socialistisk Folkeparti,65,2140,2136.0,0.9981308411214953,finans_budget
Socialistisk Folkeparti,Tjóðveldi,65,45,45.0,1.0,finans_budget
Socialistisk Folkeparti,Uden for folketingsgrupperne,65,3893,1298.0,0.33341895710249164,finans_budget
Socialistisk Folkeparti,Venstre,65,32610,8984.0,0.2754983134007973,finans_budget
Tjóðveldi,Uden for folketingsgrupperne,65,36,9.0,0.25,finans_budget
Tjóðveldi,Venstre,65,278,0.0,0.0,finans_budget
Uden for folketingsgrupperne,Uden for folketingsgrupperne,65,1115,780.0,0.6995515695067265,finans_budget
Uden for folketingsgrupperne,Venstre,65,24049,20539.0,0.8540479853632168,finans_budget
Venstre,Venstre,65,97546,97483.0,0.9993541508621573,finans_budget
Danmarksdemokraterne,Danmarksdemokraterne,66,1914,1897.0,0.9911180773249739,finans_budget
Danmarksdemokraterne,Dansk Folkeparti,66,16984,16912.0,0.9957607159679699,finans_budget
Danmarksdemokraterne,Det Konservative Folkeparti,66,12759,12512.0,0.9806411160749275,finans_budget
